DateTime,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,zone_one,zone_two,zone_three,hour_sin,hour_cos
2017-06-02 15:00:00,23.17,69.4,0.07,773.0,121.4,36246.89,20384.41,17238.65,-0.7071067811865471,-0.7071067811865479
2017-06-02 16:00:00,22.82,69.77,0.07,636.63,119.95,36155.76,20441.79,17751.63,-0.8660254037844385,-0.5000000000000004
2017-06-02 17:00:00,22.72,70.62,0.07,463.08,211.45,38253.77,21384.82,18881.97,-0.9659258262890683,-0.25881904510252063
2017-06-02 18:00:00,22.19,73.2,0.07,265.83,266.9,42278.15,23655.09,21685.17,-1.0,-1.8369701987210297e-16
2017-06-02 19:00:00,21.66,77.85,0.07,107.36,109.25,46111.79,26552.18,26605.29,-0.9659258262890684,0.2588190451025203
2017-06-02 20:00:00,20.96,81.98,0.07,10.64,9.87,46124.5,26442.41,27090.71,-0.8660254037844386,0.5000000000000001
2017-06-02 21:00:00,20.56,84.42,0.07,0.06,0.09,44880.53,25657.8,26004.68,-0.7071067811865477,0.7071067811865474
2017-06-02 22:00:00,20.5,85.7,0.07,0.05,0.12,44605.03,25430.15,25309.54,-0.5000000000000004,0.8660254037844384
2017-06-02 23:00:00,20.3,85.25,0.07,0.06,0.12,42388.34,24000.62,24068.92,-0.25881904510252157,0.9659258262890681
2017-06-03 00:00:00,20.43,83.12,0.07,0.05,0.13,39402.38,22672.77,23209.35,0.0,1.0
2017-06-03 01:00:00,20.11,86.38,0.07,0.05,0.15,38491.13,21853.85,22895.26,0.25881904510252074,0.9659258262890683
2017-06-03 02:00:00,19.94,88.22,0.07,0.05,0.13,40453.51,22531.81,23259.57,0.49999999999999994,0.8660254037844387
2017-06-03 03:00:00,20.0,87.8,0.07,0.06,0.13,34757.09,19286.69,19542.65,0.7071067811865476,0.7071067811865476
2017-06-03 04:00:00,19.93,86.18,0.07,0.06,0.12,28333.77,15491.48,15717.42,0.8660254037844386,0.5000000000000001
2017-06-03 05:00:00,20.0,84.85,0.07,0.25,0.27,24021.19,12778.38,11496.37,0.9659258262890683,0.25881904510252074
2017-06-03 06:00:00,19.81,84.65,0.07,33.55,29.07,23425.7,12410.4,10784.49,1.0,6.123233995736766e-17
2017-06-03 07:00:00,20.14,84.02,0.07,184.03,175.63,24046.62,13159.46,11027.69,0.9659258262890683,-0.25881904510252063
2017-06-03 08:00:00,20.8,77.78,0.07,345.43,328.73,26322.65,14464.24,11831.14,0.8660254037844387,-0.4999999999999998
2017-06-03 09:00:00,21.56,73.7,0.07,562.43,545.53,29018.28,16057.17,13437.05,0.7071067811865476,-0.7071067811865475
2017-06-03 10:00:00,22.32,69.11,0.07,727.82,690.5,32065.7,17927.03,14690.46,0.49999999999999994,-0.8660254037844387
2017-06-03 11:00:00,22.79,67.2,0.07,835.83,157.08,34617.22,19334.72,15856.25,0.258819045102521,-0.9659258262890682
2017-06-03 12:00:00,23.16,66.52,0.07,893.67,81.2,35861.19,20249.06,17313.48,1.2246467991473532e-16,-1.0
2017-06-03 13:00:00,23.2,64.74,0.07,900.33,76.22,36700.4,20806.65,18378.83,-0.2588190451025208,-0.9659258262890683
2017-06-03 14:00:00,23.4,61.7,0.07,857.67,74.25,36768.21,20927.03,18387.69,-0.4999999999999997,-0.8660254037844388
2017-06-03 15:00:00,23.66,61.79,0.07,759.0,85.22,36537.22,20733.68,18840.62,-0.7071067811865471,-0.7071067811865479
2017-06-03 16:00:00,23.14,66.26,0.07,618.05,102.28,36865.7,20844.07,18979.45,-0.8660254037844385,-0.5000000000000004
2017-06-03 17:00:00,22.94,66.38,0.07,459.23,223.82,37938.01,21542.0,19838.03,-0.9659258262890683,-0.25881904510252063
2017-06-03 18:00:00,22.24,69.78,0.07,268.47,266.27,41015.1,23452.39,22238.52,-1.0,-1.8369701987210297e-16
2017-06-03 19:00:00,21.59,74.92,0.07,103.49,99.18,46671.26,26779.21,27097.6,-0.9659258262890684,0.2588190451025203
2017-06-03 20:00:00,20.96,79.37,0.07,9.66,8.19,46656.42,26094.39,27657.85,-0.8660254037844386,0.5000000000000001
2017-06-03 21:00:00,20.65,80.9,0.07,0.07,0.07,45654.04,25143.24,26909.54,-0.7071067811865477,0.7071067811865474
2017-06-03 22:00:00,20.45,82.37,0.07,0.05,0.13,45257.75,24684.82,26402.46,-0.5000000000000004,0.8660254037844384
2017-06-03 23:00:00,20.3,84.23,0.07,0.05,0.12,42528.21,23378.79,25187.45,-0.25881904510252157,0.9659258262890681
2017-06-04 00:00:00,20.12,85.53,0.07,0.06,0.13,39294.3,21790.85,23995.08,0.0,1.0
2017-06-04 01:00:00,20.12,85.4,0.07,0.05,0.13,38467.81,21001.87,23691.82,0.25881904510252074,0.9659258262890683
2017-06-04 02:00:00,20.18,84.47,0.07,0.06,0.12,40029.67,21349.27,23151.26,0.49999999999999994,0.8660254037844387
2017-06-04 03:00:00,20.03,84.57,0.07,0.05,0.14,33875.5,17883.99,19501.29,0.7071067811865476,0.7071067811865476
2017-06-04 04:00:00,20.26,82.55,0.07,0.05,0.13,27231.79,13834.93,15979.32,0.8660254037844386,0.5000000000000001
2017-06-04 05:00:00,20.13,83.77,0.07,0.12,0.18,22416.95,10760.71,11778.95,0.9659258262890683,0.25881904510252074
2017-06-04 06:00:00,19.92,86.13,0.07,8.07,6.35,21376.42,10032.85,11059.2,1.0,6.123233995736766e-17
2017-06-04 07:00:00,19.93,86.92,0.07,63.82,49.78,21247.15,10183.16,11171.45,0.9659258262890683,-0.25881904510252063
2017-06-04 08:00:00,20.42,84.02,0.07,141.08,113.08,22054.57,10760.08,11847.88,0.8660254037844387,-0.4999999999999998
2017-06-04 09:00:00,20.95,79.73,0.07,326.35,266.47,24277.62,11630.77,13213.54,0.7071067811865476,-0.7071067811865475
2017-06-04 10:00:00,21.97,73.88,0.07,606.85,497.63,26865.17,13092.72,14435.45,0.49999999999999994,-0.8660254037844387
2017-06-04 11:00:00,22.25,72.73,0.07,558.1,381.47,29033.11,15677.96,15658.34,0.258819045102521,-0.9659258262890682
2017-06-04 12:00:00,22.6,70.49,0.07,467.67,351.2,30395.76,17254.68,16891.08,1.2246467991473532e-16,-1.0
2017-06-04 13:00:00,22.66,70.1,0.07,499.5,355.35,28460.93,19313.51,17884.55,-0.2588190451025208,-0.9659258262890683
2017-06-04 14:00:00,22.41,72.68,0.07,318.32,252.73,28441.85,21193.35,18282.34,-0.4999999999999997,-0.8660254037844388
2017-06-04 15:00:00,22.1,74.78,0.07,195.58,156.43,28819.07,21451.56,18695.88,-0.7071067811865471,-0.7071067811865479
2017-06-04 16:00:00,22.08,76.02,0.07,168.68,135.1,29156.03,21912.47,18346.34,-0.8660254037844385,-0.5000000000000004
2017-06-04 17:00:00,21.84,77.37,0.07,141.0,112.7,31972.45,21652.39,19722.83,-0.9659258262890683,-0.25881904510252063
2017-06-04 18:00:00,21.93,76.17,0.07,170.3,135.85,37446.36,21886.9,21785.6,-1.0,-1.8369701987210297e-16
2017-06-04 19:00:00,21.56,78.82,0.07,57.77,46.72,43365.3,25783.78,27000.12,-0.9659258262890684,0.2588190451025203
2017-06-04 20:00:00,21.1,81.05,0.07,10.17,8.35,43344.11,25437.01,27985.72,-0.8660254037844386,0.5000000000000001
2017-06-04 21:00:00,20.71,83.47,0.07,0.06,0.11,42572.72,24999.79,27140.92,-0.7071067811865477,0.7071067811865474
2017-06-04 22:00:00,20.57,85.5,0.07,0.06,0.11,42742.25,25944.7,26472.37,-0.5000000000000004,0.8660254037844384
2017-06-04 23:00:00,20.5,87.0,0.07,0.05,0.12,40745.96,25002.91,24991.51,-0.25881904510252157,0.9659258262890681
2017-06-05 00:00:00,20.6,88.23,0.07,0.05,0.13,37904.11,23397.51,23714.46,0.0,1.0
2017-06-05 01:00:00,20.47,89.22,0.06,0.05,0.14,37134.83,22546.78,23249.72,0.25881904510252074,0.9659258262890683
2017-06-05 02:00:00,20.38,88.38,0.07,0.05,0.13,38643.71,22786.28,23645.54,0.49999999999999994,0.8660254037844387
2017-06-05 03:00:00,20.39,87.6,0.07,0.05,0.15,33015.1,19816.84,19454.03,0.7071067811865476,0.7071067811865476
2017-06-05 04:00:00,20.22,87.58,0.07,0.05,0.12,26513.38,16340.33,16077.78,0.8660254037844386,0.5000000000000001
2017-06-05 05:00:00,19.95,89.08,0.07,0.13,0.15,22226.23,13534.93,11537.72,0.9659258262890683,0.25881904510252074
2017-06-05 06:00:00,19.97,88.93,0.07,9.33,7.55,21969.8,13304.78,10868.18,1.0,6.123233995736766e-17
2017-06-05 07:00:00,20.45,87.2,0.07,80.58,64.64,23298.54,14380.67,11258.09,0.9659258262890683,-0.25881904510252063
2017-06-05 08:00:00,21.29,82.9,0.07,315.53,269.8,25538.54,16157.59,11770.09,0.8660254037844387,-0.4999999999999998
2017-06-05 09:00:00,21.95,78.9,0.07,378.17,311.77,28575.36,17612.68,13369.11,0.7071067811865476,-0.7071067811865475
2017-06-05 10:00:00,22.44,75.23,0.07,500.73,404.15,31451.13,18904.99,14560.49,0.49999999999999994,-0.8660254037844387
2017-06-05 11:00:00,23.2,70.69,0.07,700.67,404.53,34447.68,19183.78,16116.18,0.258819045102521,-0.9659258262890682
2017-06-05 12:00:00,23.64,67.58,0.07,831.0,357.97,35655.63,20103.12,17383.38,1.2246467991473532e-16,-1.0
2017-06-05 13:00:00,23.16,70.19,0.07,468.17,311.27,31976.69,20498.54,18199.63,-0.2588190451025208,-0.9659258262890683
2017-06-05 14:00:00,22.49,75.37,0.07,457.95,318.82,34216.69,21837.01,18590.52,-0.4999999999999997,-0.8660254037844388
2017-06-05 15:00:00,22.1,77.62,0.07,211.92,165.83,35513.64,21996.67,18440.86,-0.7071067811865471,-0.7071067811865479
2017-06-05 16:00:00,22.02,78.92,0.07,275.07,203.8,34740.13,21765.28,18731.32,-0.8660254037844385,-0.5000000000000004
2017-06-05 17:00:00,21.86,78.5,0.07,170.33,130.13,35933.25,21928.07,19486.52,-0.9659258262890683,-0.25881904510252063
2017-06-05 18:00:00,21.83,78.6,0.07,183.67,151.17,38641.59,23855.93,21683.2,-1.0,-1.8369701987210297e-16
2017-06-05 19:00:00,21.38,82.3,0.07,53.33,42.25,44556.29,27468.4,26538.34,-0.9659258262890684,0.2588190451025203
2017-06-05 20:00:00,21.06,84.83,0.07,5.03,3.99,45408.21,27148.44,27731.69,-0.8660254037844386,0.5000000000000001
2017-06-05 21:00:00,20.98,85.87,0.07,0.06,0.11,44412.19,26781.08,26982.4,-0.7071067811865477,0.7071067811865474
2017-06-05 22:00:00,21.04,86.15,0.07,0.06,0.13,43776.42,26717.46,26342.4,-0.5000000000000004,0.8660254037844384
2017-06-05 23:00:00,21.0,86.48,0.07,0.06,0.13,41252.45,25589.19,25034.83,-0.25881904510252157,0.9659258262890681
2017-06-06 00:00:00,21.03,86.67,0.07,0.05,0.13,38033.38,23766.11,23731.2,0.0,1.0
2017-06-06 01:00:00,20.94,87.5,0.06,0.05,0.12,37251.39,22894.8,23514.58,0.25881904510252074,0.9659258262890683
2017-06-06 02:00:00,20.9,88.18,0.07,0.04,0.15,38641.59,23174.84,23908.43,0.49999999999999994,0.8660254037844387
2017-06-06 03:00:00,20.78,88.97,0.06,0.05,0.13,32930.33,20196.67,20060.55,0.7071067811865476,0.7071067811865476
2017-06-06 04:00:00,20.71,89.48,0.06,0.05,0.15,26843.97,16377.13,16283.57,0.8660254037844386,0.5000000000000001
2017-06-06 05:00:00,20.69,89.92,0.07,0.1,0.18,22393.64,13773.18,11854.77,0.9659258262890683,0.25881904510252074
2017-06-06 06:00:00,20.64,90.1,0.07,1.99,1.63,22410.6,13780.04,11173.42,1.0,6.123233995736766e-17
2017-06-06 07:00:00,20.64,89.98,0.07,22.14,17.62,23249.8,14996.88,11572.18,0.9659258262890683,-0.25881904510252063
2017-06-06 08:00:00,20.79,88.67,0.07,73.6,59.32,25405.03,16341.58,12256.49,0.8660254037844387,-0.4999999999999998
2017-06-06 09:00:00,21.51,85.95,0.07,405.35,354.6,26918.15,18870.06,13620.18,0.7071067811865476,-0.7071067811865475
2017-06-06 10:00:00,22.66,77.78,0.07,682.08,585.77,27988.34,21687.32,15089.23,0.49999999999999994,-0.8660254037844387
2017-06-06 11:00:00,22.9,75.03,0.07,511.9,351.47,29910.46,23483.58,16334.77,0.258819045102521,-0.9659258262890682
2017-06-06 12:00:00,22.47,78.12,0.07,346.25,267.6,31381.19,24677.34,17541.91,1.2246467991473532e-16,-1.0
2017-06-06 13:00:00,22.58,79.12,0.07,499.55,346.1,34990.2,22546.15,18146.46,-0.2588190451025208,-0.9659258262890683
2017-06-06 14:00:00,22.06,80.0,0.07,211.6,169.72,35861.19,22641.58,18524.55,-0.4999999999999997,-0.8660254037844388
2017-06-06 15:00:00,22.26,77.83,0.07,411.2,296.35,35772.19,22074.64,18607.26,-0.7071067811865471,-0.7071067811865479
2017-06-06 16:00:00,22.55,77.18,0.07,213.72,167.15,35401.32,21795.84,18921.35,-0.8660254037844385,-0.5000000000000004
2017-06-06 17:00:00,22.06,81.27,0.07,190.55,147.97,36488.48,22377.13,19461.91,-0.9659258262890683,-0.25881904510252063
2017-06-06 18:00:00,21.8,82.9,0.07,91.91,72.93,39209.54,24223.28,21530.58,-1.0,-1.8369701987210297e-16
2017-06-06 19:00:00,21.51,83.53,0.07,93.93,81.7,44679.21,27467.78,26424.12,-0.9659258262890684,0.2588190451025203
2017-06-06 20:00:00,21.02,85.1,0.07,9.38,7.78,45596.82,27301.87,27734.65,-0.8660254037844386,0.5000000000000001
2017-06-06 21:00:00,20.77,86.87,0.07,0.06,0.11,44814.83,27080.46,26918.4,-0.7071067811865477,0.7071067811865474
2017-06-06 22:00:00,20.62,88.37,0.07,0.05,0.13,44376.16,27015.59,26234.09,-0.5000000000000004,0.8660254037844384
2017-06-06 23:00:00,20.38,89.05,0.07,0.04,0.13,42174.3,26133.06,25011.2,-0.25881904510252157,0.9659258262890681
2017-06-07 00:00:00,20.24,89.35,0.07,0.05,0.16,38906.49,24353.01,23755.82,0.0,1.0
2017-06-07 01:00:00,20.0,89.25,0.07,0.04,0.15,38221.99,23775.47,23556.92,0.25881904510252074,0.9659258262890683
2017-06-07 02:00:00,19.89,89.08,0.07,0.03,0.18,39419.34,24014.97,23729.23,0.49999999999999994,0.8660254037844387
2017-06-07 03:00:00,19.81,89.42,0.07,0.04,0.16,33735.63,20831.6,19904.0,0.7071067811865476,0.7071067811865476
2017-06-07 04:00:00,19.63,89.5,0.07,0.05,0.17,27456.42,17456.13,16045.29,0.8660254037844386,0.5000000000000001
2017-06-07 05:00:00,19.65,89.02,0.07,0.13,0.19,22972.19,14564.66,11795.69,0.9659258262890683,0.25881904510252074
2017-06-07 06:00:00,19.77,87.68,0.07,6.81,5.48,22419.07,14254.05,11207.88,1.0,6.123233995736766e-17
2017-06-07 07:00:00,20.05,85.83,0.07,58.58,46.46,23381.19,15072.35,11526.89,0.9659258262890683,-0.25881904510252063
2017-06-07 08:00:00,20.49,85.5,0.07,152.37,122.73,25930.6,16957.17,11675.57,0.8660254037844387,-0.4999999999999998
2017-06-07 09:00:00,21.2,81.93,0.07,372.97,339.87,28804.24,18838.88,13793.48,0.7071067811865476,-0.7071067811865475
2017-06-07 10:00:00,22.49,74.05,0.07,699.93,657.62,31402.38,20230.98,14710.15,0.49999999999999994,-0.8660254037844387
2017-06-07 11:00:00,22.97,71.7,0.07,752.13,302.18,33434.7,21091.06,15844.43,0.258819045102521,-0.9659258262890682
2017-06-07 12:00:00,23.38,71.85,0.07,895.83,224.68,31614.3,22049.06,17252.43,1.2246467991473532e-16,-1.0
2017-06-07 13:00:00,23.32,71.33,0.07,825.47,200.43,29624.37,23058.21,18342.4,-0.2588190451025208,-0.9659258262890683
2017-06-07 14:00:00,23.48,68.86,0.07,761.77,222.7,31578.28,22938.46,18532.43,-0.4999999999999997,-0.8660254037844388
2017-06-07 15:00:00,23.75,63.31,0.07,725.5,197.7,34337.48,22430.77,18709.66,-0.7071067811865471,-0.7071067811865479
2017-06-07 16:00:00,23.51,67.28,0.07,616.37,154.53,34735.89,22378.38,18879.02,-0.8660254037844385,-0.5000000000000004
2017-06-07 17:00:00,22.76,69.94,0.07,308.1,200.08,36215.1,22570.48,19837.05,-0.9659258262890683,-0.25881904510252063
2017-06-07 18:00:00,22.64,69.28,0.07,264.48,258.33,39211.66,24585.65,21710.77,-1.0,-1.8369701987210297e-16
2017-06-07 19:00:00,22.05,74.22,0.07,106.36,102.55,44532.98,27927.44,26234.09,-0.9659258262890684,0.2588190451025203
2017-06-07 20:00:00,21.33,79.68,0.07,11.22,9.88,45668.87,27774.64,27509.17,-0.8660254037844386,0.5000000000000001
2017-06-07 21:00:00,20.99,83.8,0.07,0.06,0.12,44651.66,27220.17,26643.69,-0.7071067811865477,0.7071067811865474
2017-06-07 22:00:00,20.84,85.27,0.07,0.05,0.12,44153.64,27028.69,25785.11,-0.5000000000000004,0.8660254037844384
2017-06-07 23:00:00,20.8,85.82,0.07,0.05,0.13,41572.45,25936.59,24798.52,-0.25881904510252157,0.9659258262890681
2017-06-08 00:00:00,20.67,86.78,0.07,0.05,0.14,38387.28,24326.82,23825.72,0.0,1.0
2017-06-08 01:00:00,20.39,87.48,0.07,0.04,0.14,37594.7,23717.46,23567.75,0.25881904510252074,0.9659258262890683
2017-06-08 02:00:00,20.08,87.6,0.08,0.05,0.14,39188.34,24053.01,23731.2,0.49999999999999994,0.8660254037844387
2017-06-08 03:00:00,19.96,87.33,0.08,0.05,0.11,33517.35,20724.95,19617.48,0.7071067811865476,0.7071067811865476
2017-06-08 04:00:00,20.27,87.02,0.07,0.05,0.15,26903.31,17533.47,16450.95,0.8660254037844386,0.5000000000000001
2017-06-08 05:00:00,20.35,86.62,0.07,0.08,0.14,22728.48,14590.85,12064.49,0.9659258262890683,0.25881904510252074
2017-06-08 06:00:00,20.37,86.48,0.07,1.84,1.47,22550.46,14472.35,11211.82,1.0,6.123233995736766e-17
2017-06-08 07:00:00,20.16,87.03,0.07,8.34,6.71,23807.15,15591.89,11223.63,0.9659258262890683,-0.25881904510252063
2017-06-08 08:00:00,20.24,87.5,0.07,122.87,100.18,25616.95,17096.88,11958.15,0.8660254037844387,-0.4999999999999998
2017-06-08 09:00:00,20.81,85.97,0.07,282.32,238.97,28496.95,18585.03,13260.8,0.7071067811865476,-0.7071067811865475
2017-06-08 10:00:00,22.07,78.7,0.08,544.73,483.15,31141.72,19821.83,14701.29,0.49999999999999994,-0.8660254037844387
2017-06-08 11:00:00,24.42,65.04,0.08,807.83,294.68,33197.35,20919.54,15935.02,0.258819045102521,-0.9659258262890682
2017-06-08 12:00:00,24.72,64.52,0.07,876.67,153.27,34500.66,21653.01,16897.97,1.2246467991473532e-16,-1.0
2017-06-08 13:00:00,24.37,59.81,0.07,884.5,119.55,35344.11,22264.86,17891.45,-0.2588190451025208,-0.9659258262890683
2017-06-08 14:00:00,24.44,57.09,0.07,839.0,105.53,35793.38,22148.86,18654.52,-0.4999999999999997,-0.8660254037844388
2017-06-08 15:00:00,25.16,53.55,0.07,755.17,98.22,35507.28,22246.78,18935.14,-0.7071067811865471,-0.7071067811865479
2017-06-08 16:00:00,24.89,55.51,0.07,539.42,134.97,34990.2,22226.82,18880.0,-0.8660254037844385,-0.5000000000000004
2017-06-08 17:00:00,24.96,55.42,0.07,460.93,328.67,36189.67,22512.47,19530.83,-0.9659258262890683,-0.25881904510252063
2017-06-08 18:00:00,24.84,56.22,0.07,279.12,285.2,39989.4,24835.76,22007.14,-1.0,-1.8369701987210297e-16
2017-06-08 19:00:00,23.14,66.07,0.07,98.63,97.6,45543.84,28202.49,26695.88,-0.9659258262890684,0.2588190451025203
2017-06-08 20:00:00,22.21,71.19,0.07,9.17,7.96,45266.23,27662.99,27416.62,-0.8660254037844386,0.5000000000000001
2017-06-08 21:00:00,21.74,76.6,0.08,0.07,0.13,44484.24,27324.32,26595.45,-0.7071067811865477,0.7071067811865474
2017-06-08 22:00:00,20.93,80.3,0.08,0.06,0.13,44117.62,27130.35,26313.85,-0.5000000000000004,0.8660254037844384
2017-06-08 23:00:00,21.5,69.45,0.08,0.07,0.13,42386.23,26085.65,25335.14,-0.25881904510252157,0.9659258262890681
2017-06-09 00:00:00,21.33,67.51,0.08,0.07,0.11,39082.38,24581.29,24204.8,0.0,1.0
2017-06-09 01:00:00,20.52,71.14,0.08,0.06,0.13,38166.89,23820.37,23740.06,0.25881904510252074,0.9659258262890683
2017-06-09 02:00:00,20.02,73.2,0.08,0.05,0.13,39703.31,24291.89,24050.22,0.49999999999999994,0.8660254037844387
2017-06-09 03:00:00,19.84,73.65,0.08,0.06,0.13,33905.17,20985.03,20104.86,0.7071067811865476,0.7071067811865476
2017-06-09 04:00:00,19.42,75.07,0.08,0.06,0.14,27486.09,17552.81,16502.15,0.8660254037844386,0.5000000000000001
2017-06-09 05:00:00,19.11,75.83,0.08,0.28,0.32,22821.72,14621.41,11705.11,0.9659258262890683,0.25881904510252074
2017-06-09 06:00:00,18.8,76.98,0.08,30.85,26.27,22393.64,14129.31,10913.48,1.0,6.123233995736766e-17
2017-06-09 07:00:00,19.58,74.95,0.08,165.63,149.53,23364.24,14997.51,10933.17,0.9659258262890683,-0.25881904510252063
2017-06-09 08:00:00,21.12,69.11,0.08,362.92,330.58,25816.16,16678.38,11322.09,0.8660254037844387,-0.4999999999999998
2017-06-09 09:00:00,22.78,62.96,0.08,517.02,461.02,28128.21,18338.67,12329.35,0.7071067811865476,-0.7071067811865475
2017-06-09 10:00:00,24.47,59.72,0.08,629.75,368.9,30349.14,19993.35,13168.25,0.49999999999999994,-0.8660254037844387
2017-06-09 11:00:00,24.84,62.02,0.07,685.6,277.52,32830.73,21179.63,14693.42,0.258819045102521,-0.9659258262890682
2017-06-09 12:00:00,25.28,60.0,0.07,865.67,228.0,32279.74,21359.88,15655.38,1.2246467991473532e-16,-1.0
2017-06-09 13:00:00,25.79,56.72,0.07,871.17,208.83,33941.19,21779.0,16146.71,-0.2588190451025208,-0.9659258262890683
2017-06-09 14:00:00,25.84,56.85,0.07,807.67,210.55,35685.3,21335.55,17358.77,-0.4999999999999997,-0.8660254037844388
2017-06-09 15:00:00,25.81,55.47,0.07,735.33,177.48,36179.07,20456.13,17708.31,-0.7071067811865471,-0.7071067811865479
2017-06-09 16:00:00,25.66,51.29,0.07,424.7,200.15,35990.46,20631.39,18178.95,-0.8660254037844385,-0.5000000000000004
2017-06-09 17:00:00,25.27,51.97,0.07,306.45,222.7,36467.28,21056.76,18941.05,-0.9659258262890683,-0.25881904510252063
2017-06-09 18:00:00,24.51,59.5,0.07,236.57,223.57,39501.99,22681.5,21039.26,-1.0,-1.8369701987210297e-16
2017-06-09 19:00:00,24.37,59.85,0.08,82.1,72.4,45321.32,25881.7,26319.75,-0.9659258262890684,0.2588190451025203
2017-06-09 20:00:00,23.8,58.21,0.08,7.75,6.47,45656.16,25585.45,27628.31,-0.8660254037844386,0.5000000000000001
2017-06-09 21:00:00,23.13,60.86,0.08,0.09,0.08,44687.68,24769.65,26937.11,-0.7071067811865477,0.7071067811865474
2017-06-09 22:00:00,22.42,64.1,0.08,0.09,0.08,44844.5,23798.54,26171.08,-0.5000000000000004,0.8660254037844384
2017-06-09 23:00:00,22.09,65.57,0.08,0.08,0.1,43036.82,22697.71,25268.18,-0.25881904510252157,0.9659258262890681
2017-06-10 00:00:00,21.77,68.15,0.08,0.07,0.12,40521.32,21492.1,24448.98,0.0,1.0
2017-06-10 01:00:00,21.59,64.66,0.08,0.07,0.13,40010.6,21162.16,24161.48,0.25881904510252074,0.9659258262890683
2017-06-10 02:00:00,21.6,60.21,0.08,0.08,0.09,40603.97,21740.96,24076.8,0.49999999999999994,0.8660254037844387
2017-06-10 03:00:00,21.28,62.21,0.08,0.08,0.11,34818.54,18152.18,19932.55,0.7071067811865476,0.7071067811865476
2017-06-10 04:00:00,21.2,60.63,0.08,0.09,0.1,28916.56,14414.97,16520.86,0.8660254037844386,0.5000000000000001
2017-06-10 05:00:00,21.22,58.81,0.08,0.17,0.2,24044.5,11350.1,11823.26,0.9659258262890683,0.25881904510252074
2017-06-10 06:00:00,21.4,59.63,0.08,21.78,17.91,23266.75,10891.06,11028.68,1.0,6.123233995736766e-17
2017-06-10 07:00:00,21.53,62.96,0.08,104.22,86.05,23978.81,11233.47,11178.34,0.9659258262890683,-0.25881904510252063
2017-06-10 08:00:00,21.98,63.37,0.08,353.8,311.47,26246.36,12203.95,11914.83,0.8660254037844387,-0.4999999999999998
2017-06-10 09:00:00,22.48,60.73,0.08,602.17,544.83,28552.05,13770.06,13312.98,0.7071067811865476,-0.7071067811865475
2017-06-10 10:00:00,22.1,64.33,0.08,757.45,539.27,30923.44,15662.37,14848.98,0.49999999999999994,-0.8660254037844387
2017-06-10 11:00:00,22.39,62.7,0.08,506.67,309.22,33303.31,17058.84,16096.49,0.258819045102521,-0.9659258262890682
2017-06-10 12:00:00,22.06,62.38,0.08,306.67,233.42,35047.42,18374.84,17103.75,1.2246467991473532e-16,-1.0
2017-06-10 13:00:00,22.24,60.76,0.08,572.0,275.58,35664.11,18593.14,18187.82,-0.2588190451025208,-0.9659258262890683
2017-06-10 14:00:00,22.08,62.01,0.08,541.6,242.6,35284.77,18662.99,18519.63,-0.4999999999999997,-0.8660254037844388
2017-06-10 15:00:00,22.1,60.09,0.08,259.07,173.73,35674.7,18604.37,18870.15,-0.7071067811865471,-0.7071067811865479
2017-06-10 16:00:00,22.66,54.8,0.08,281.97,152.97,36119.74,18889.4,19041.48,-0.8660254037844385,-0.5000000000000004
2017-06-10 17:00:00,22.83,54.2,0.08,404.57,256.87,37567.15,19617.88,19719.88,-0.9659258262890683,-0.25881904510252063
2017-06-10 18:00:00,22.35,57.43,0.08,133.83,120.96,40300.93,21438.46,21910.65,-1.0,-1.8369701987210297e-16
2017-06-10 19:00:00,21.78,59.04,0.08,50.81,45.22,45234.44,24818.3,26654.52,-0.9659258262890684,0.2588190451025203
2017-06-10 20:00:00,21.3,59.79,0.08,8.66,7.84,45815.1,24830.15,27989.66,-0.8660254037844386,0.5000000000000001
2017-06-10 21:00:00,20.49,62.83,0.08,0.07,0.1,45183.58,24455.3,27312.25,-0.7071067811865477,0.7071067811865474
2017-06-10 22:00:00,20.04,64.86,0.08,0.07,0.11,44473.64,23972.56,26513.72,-0.5000000000000004,0.8660254037844384
2017-06-10 23:00:00,19.82,65.02,0.08,0.05,0.11,41739.87,22972.77,25482.83,-0.25881904510252157,0.9659258262890681
2017-06-11 00:00:00,19.46,65.65,0.08,0.05,0.12,39362.12,21798.34,24720.74,0.0,1.0
2017-06-11 01:00:00,19.84,63.98,0.08,0.06,0.11,38792.05,21242.62,24470.65,0.25881904510252074,0.9659258262890683
2017-06-11 02:00:00,19.8,64.79,0.08,0.06,0.12,40110.2,21731.6,24566.15,0.49999999999999994,0.8660254037844387
2017-06-11 03:00:00,20.29,60.29,0.08,0.06,0.11,33633.91,18193.97,20450.46,0.7071067811865476,0.7071067811865476
2017-06-11 04:00:00,19.35,66.16,0.08,0.06,0.11,27005.03,14315.8,16631.14,0.8660254037844386,0.5000000000000001
2017-06-11 05:00:00,18.9,67.24,0.08,0.31,0.33,22431.79,10839.92,11768.12,0.9659258262890683,0.25881904510252074
2017-06-11 06:00:00,19.29,64.67,0.08,37.35,29.62,21518.41,10343.45,11048.37,1.0,6.123233995736766e-17
2017-06-11 07:00:00,20.39,59.26,0.08,213.78,205.33,21868.08,10654.05,11064.12,0.9659258262890683,-0.25881904510252063
2017-06-11 08:00:00,21.55,53.76,0.08,407.92,403.17,22620.4,11224.12,11453.05,0.8660254037844387,-0.4999999999999998
