Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week_Monday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,NSM_sin,NSM_cos,month_sin,month_cos
102.46,47.48,0.0,0,0,0,0,1,1,0,-0.4422886902190011,-0.8968727415326884,0.49999999999999994,-0.8660254037844387
130.57,65.84,0.0,0,0,0,0,1,1,0,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387
91.76,40.46,0.0,0,0,0,0,1,1,0,-0.555570233019602,-0.8314696123025455,0.49999999999999994,-0.8660254037844387
109.3,39.24,0.0,0,0,0,0,1,1,0,-0.6087614290087207,-0.7933533402912352,0.49999999999999994,-0.8660254037844387
92.63,36.32,0.0,0,0,0,0,1,1,0,-0.6593458151000685,-0.7518398074789777,0.49999999999999994,-0.8660254037844387
133.06,61.96,0.0,0,0,0,0,1,1,0,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,-0.8660254037844387
84.71,34.78,0.0,0,0,0,0,1,1,0,-0.7518398074789769,-0.6593458151000694,0.49999999999999994,-0.8660254037844387
111.35,45.43,0.0,0,0,0,0,1,1,0,-0.7933533402912349,-0.6087614290087209,0.49999999999999994,-0.8660254037844387
84.13,37.08,0.0,0,0,0,0,1,1,0,-0.8314696123025452,-0.5555702330196022,0.49999999999999994,-0.8660254037844387
124.13,57.46,0.0,0,0,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
83.77,40.82,0.0,0,0,0,0,1,1,0,-0.8968727415326883,-0.44228869021900136,0.49999999999999994,-0.8660254037844387
123.08,56.92,0.0,0,0,0,0,1,1,0,-0.9238795325112865,-0.38268343236509034,0.49999999999999994,-0.8660254037844387
106.99,46.3,0.0,0,0,0,0,1,1,0,-0.9469301294951056,-0.3214394653031618,0.49999999999999994,-0.8660254037844387
107.1,54.07,0.0,0,0,0,0,1,1,0,-0.9659258262890681,-0.2588190451025215,0.49999999999999994,-0.8660254037844387
129.6,61.7,0.0,0,0,0,0,1,0,1,-0.9807852804032303,-0.19509032201612866,0.49999999999999994,-0.8660254037844387
66.74,37.12,0.0,0,0,0,0,1,0,1,-0.9914448613738104,-0.13052619222005163,0.49999999999999994,-0.8660254037844387
39.6,4.0,3.38,0,0,0,0,1,0,1,-0.9978589232386035,-0.06540312923014273,0.49999999999999994,-0.8660254037844387
28.76,0.0,8.86,0,0,0,0,1,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
42.26,22.72,0.68,0,0,0,0,1,0,1,-0.9978589232386035,0.06540312923014326,0.49999999999999994,-0.8660254037844387
33.88,20.16,0.0,0,0,0,0,1,0,1,-0.9914448613738105,0.13052619222005127,0.49999999999999994,-0.8660254037844387
35.39,7.38,0.14,0,0,0,0,1,0,1,-0.9807852804032304,0.1950903220161283,0.49999999999999994,-0.8660254037844387
33.3,3.13,0.22,0,0,0,0,1,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
41.76,9.07,0.14,0,0,0,0,1,0,1,-0.9469301294951057,0.3214394653031615,0.49999999999999994,-0.8660254037844387
44.71,10.4,0.04,0,0,0,0,1,0,1,-0.9238795325112866,0.38268343236509,0.49999999999999994,-0.8660254037844387
43.49,9.04,0.11,0,0,0,0,1,0,1,-0.8968727415326884,0.442288690219001,0.49999999999999994,-0.8660254037844387
42.41,8.32,0.22,0,0,0,0,1,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
34.42,2.27,0.32,0,0,0,0,1,0,1,-0.8314696123025455,0.5555702330196018,0.49999999999999994,-0.8660254037844387
35.75,3.78,0.14,0,0,0,0,1,0,1,-0.7933533402912352,0.6087614290087205,0.49999999999999994,-0.8660254037844387
42.77,9.0,0.07,0,0,0,0,1,0,1,-0.7518398074789777,0.6593458151000684,0.49999999999999994,-0.8660254037844387
14.47,0.68,15.8,0,0,0,0,1,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
5.29,0.0,24.91,0,0,0,0,1,0,1,-0.6593458151000694,0.7518398074789769,0.49999999999999994,-0.8660254037844387
5.26,0.0,24.37,0,0,0,0,1,0,1,-0.608761429008721,0.7933533402912349,0.49999999999999994,-0.8660254037844387
4.28,0.0,21.67,0,0,0,0,1,0,1,-0.555570233019603,0.8314696123025447,0.49999999999999994,-0.8660254037844387
3.96,0.0,18.94,0,0,0,0,1,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
3.82,2.09,8.75,0,0,0,0,1,0,1,-0.4422886902190014,0.8968727415326883,0.49999999999999994,-0.8660254037844387
3.67,5.29,0.0,0,0,0,0,1,0,1,-0.38268343236508956,0.9238795325112868,0.49999999999999994,-0.8660254037844387
3.74,5.4,0.0,0,0,0,0,1,0,1,-0.32143946530316186,0.9469301294951056,0.49999999999999994,-0.8660254037844387
3.64,5.18,0.0,0,0,0,0,1,0,1,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3.42,3.78,0.0,0,0,0,0,1,0,0,-0.19509032201612786,0.9807852804032305,0.49999999999999994,-0.8660254037844387
3.38,3.78,0.0,0,0,0,0,1,0,0,-0.13052619222005168,0.9914448613738104,0.49999999999999994,-0.8660254037844387
3.42,3.71,0.0,0,0,0,0,1,0,0,-0.06540312923014367,0.9978589232386035,0.49999999999999994,-0.8660254037844387
3.49,3.74,0.0,0,0,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
3.38,3.82,0.0,0,0,1,0,0,0,0,0.06540312923014306,0.9978589232386035,0.49999999999999994,-0.8660254037844387
3.35,4.21,0.0,0,0,1,0,0,0,0,0.13052619222005157,0.9914448613738104,0.49999999999999994,-0.8660254037844387
2.95,4.54,0.0,0,0,1,0,0,0,0,0.19509032201612828,0.9807852804032304,0.49999999999999994,-0.8660254037844387
2.88,4.39,0.0,0,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
2.88,4.36,0.0,0,0,1,0,0,0,0,0.3214394653031616,0.9469301294951057,0.49999999999999994,-0.8660254037844387
2.99,4.39,0.0,0,0,1,0,0,0,0,0.38268343236508984,0.9238795325112867,0.49999999999999994,-0.8660254037844387
3.46,4.68,0.0,0,0,1,0,0,0,0,0.4422886902190013,0.8968727415326883,0.49999999999999994,-0.8660254037844387
3.38,4.72,0.0,0,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
2.92,4.46,0.0,0,0,1,0,0,0,0,0.5555702330196022,0.8314696123025452,0.49999999999999994,-0.8660254037844387
2.95,4.61,0.0,0,0,1,0,0,0,0,0.6087614290087207,0.7933533402912352,0.49999999999999994,-0.8660254037844387
2.99,4.72,0.0,0,0,1,0,0,0,0,0.6593458151000688,0.7518398074789774,0.49999999999999994,-0.8660254037844387
2.95,4.61,0.0,0,0,1,0,0,0,0,0.7071067811865476,0.7071067811865475,0.49999999999999994,-0.8660254037844387
2.99,4.64,0.0,0,0,1,0,0,0,0,0.7518398074789774,0.6593458151000688,0.49999999999999994,-0.8660254037844387
3.53,4.25,0.0,0,0,1,0,0,0,0,0.7933533402912352,0.6087614290087207,0.49999999999999994,-0.8660254037844387
3.06,4.68,0.0,0,0,1,0,0,0,0,0.8314696123025452,0.5555702330196023,0.49999999999999994,-0.8660254037844387
2.95,4.75,0.0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2.99,4.57,0.0,0,0,1,0,0,0,0,0.8968727415326883,0.44228869021900147,0.49999999999999994,-0.8660254037844387
2.95,4.64,0.0,0,0,1,0,0,0,0,0.9238795325112867,0.38268343236508984,0.49999999999999994,-0.8660254037844387
2.95,4.68,0.0,0,0,1,0,0,0,0,0.9469301294951056,0.3214394653031617,0.49999999999999994,-0.8660254037844387
2.95,4.72,0.0,0,0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
2.99,4.9,0.0,0,0,1,0,0,0,0,0.9807852804032304,0.19509032201612833,0.49999999999999994,-0.8660254037844387
2.99,4.97,0.0,0,0,1,0,0,0,0,0.9914448613738104,0.1305261922200517,0.49999999999999994,-0.8660254037844387
2.92,5.11,0.0,0,0,1,0,0,0,0,0.9978589232386035,0.06540312923014305,0.49999999999999994,-0.8660254037844387
2.95,5.22,0.0,0,0,1,0,0,0,0,1.0,-1.6081226496766366e-16,0.49999999999999994,-0.8660254037844387
2.99,5.11,0.0,0,0,1,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.49999999999999994,-0.8660254037844387
2.95,5.22,0.0,0,0,1,0,0,0,0,0.9914448613738104,-0.1305261922200516,0.49999999999999994,-0.8660254037844387
3.02,5.18,0.0,0,0,1,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.49999999999999994,-0.8660254037844387
3.56,5.33,0.0,0,0,1,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387
3.17,4.82,0.0,0,0,1,0,0,0,0,0.9469301294951057,-0.3214394653031616,0.49999999999999994,-0.8660254037844387
3.46,5.26,0.0,0,0,1,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.49999999999999994,-0.8660254037844387
3.85,5.44,0.0,0,0,1,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.49999999999999994,-0.8660254037844387
4.97,6.44,0.0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
79.27,53.6,0.0,0,0,1,0,0,0,0,0.8314696123025453,-0.555570233019602,0.49999999999999994,-0.8660254037844387
111.38,70.24,0.0,0,0,1,0,0,0,0,0.7933533402912354,-0.6087614290087203,0.49999999999999994,-0.8660254037844387
66.1,57.85,0.0,0,0,1,0,0,0,0,0.7518398074789774,-0.6593458151000688,0.49999999999999994,-0.8660254037844387
122.58,53.53,0.0,0,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
94.93,46.01,0.0,0,0,1,0,0,0,1,0.659345815100069,-0.7518398074789773,0.49999999999999994,-0.8660254037844387
108.47,39.02,0.0,0,0,1,0,0,0,1,0.6087614290087209,-0.793353340291235,0.49999999999999994,-0.8660254037844387
99.58,38.99,0.0,0,0,1,0,0,0,1,0.5555702330196022,-0.8314696123025453,0.49999999999999994,-0.8660254037844387
103.72,40.32,0.0,0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
119.66,49.64,0.0,0,0,1,0,0,1,0,0.4422886902190013,-0.8968727415326883,0.49999999999999994,-0.8660254037844387
92.12,39.71,0.0,0,0,1,0,0,1,0,0.3826834323650899,-0.9238795325112867,0.49999999999999994,-0.8660254037844387
53.42,23.72,0.0,0,0,1,0,0,1,0,0.32143946530316175,-0.9469301294951056,0.49999999999999994,-0.8660254037844387
110.66,37.76,0.0,0,0,1,0,0,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
100.44,48.56,0.0,0,0,1,0,0,1,0,0.19509032201612816,-0.9807852804032304,0.49999999999999994,-0.8660254037844387
123.19,59.26,0.0,0,0,1,0,0,1,0,0.13052619222005157,-0.9914448613738104,0.49999999999999994,-0.8660254037844387
87.16,41.8,0.0,0,0,1,0,0,1,0,0.06540312923014312,-0.9978589232386035,0.49999999999999994,-0.8660254037844387
97.31,40.18,0.32,0,0,1,0,0,1,0,-3.216245299353273e-16,-1.0,0.49999999999999994,-0.8660254037844387
5.0,0.0,18.18,0,0,1,0,0,0,1,-0.06540312923014287,-0.9978589232386035,0.49999999999999994,-0.8660254037844387
4.79,0.0,17.1,0,0,1,0,0,0,1,-0.13052619222005177,-0.9914448613738104,0.49999999999999994,-0.8660254037844387
4.64,0.0,16.74,0,0,1,0,0,0,1,-0.19509032201612792,-0.9807852804032305,0.49999999999999994,-0.8660254037844387
4.82,0.0,18.22,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
91.76,29.45,1.15,0,0,1,0,0,1,0,-0.3214394653031611,-0.9469301294951058,0.49999999999999994,-0.8660254037844387
59.94,26.75,0.0,0,0,1,0,0,1,0,-0.38268343236508967,-0.9238795325112868,0.49999999999999994,-0.8660254037844387
46.19,18.32,0.0,0,0,1,0,0,1,0,-0.4422886902190011,-0.8968727415326884,0.49999999999999994,-0.8660254037844387
63.11,31.1,0.0,0,0,1,0,0,1,0,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387
67.82,36.58,0.0,0,0,1,0,0,1,0,-0.555570233019602,-0.8314696123025455,0.49999999999999994,-0.8660254037844387
58.97,28.91,0.0,0,0,1,0,0,1,0,-0.6087614290087207,-0.7933533402912352,0.49999999999999994,-0.8660254037844387
74.92,45.0,0.0,0,0,1,0,0,1,0,-0.6593458151000685,-0.7518398074789777,0.49999999999999994,-0.8660254037844387
51.23,23.0,0.0,0,0,1,0,0,1,0,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,-0.8660254037844387
56.7,25.88,0.0,0,0,1,0,0,1,0,-0.7518398074789769,-0.6593458151000694,0.49999999999999994,-0.8660254037844387
99.47,33.77,0.0,0,0,1,0,0,1,0,-0.7933533402912349,-0.6087614290087209,0.49999999999999994,-0.8660254037844387
107.1,34.85,0.0,0,0,1,0,0,1,0,-0.8314696123025452,-0.5555702330196022,0.49999999999999994,-0.8660254037844387
86.72,38.7,0.0,0,0,1,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
134.89,68.15,0.0,0,0,1,0,0,1,0,-0.8968727415326883,-0.44228869021900136,0.49999999999999994,-0.8660254037844387
87.01,45.65,0.0,0,0,1,0,0,1,0,-0.9238795325112865,-0.38268343236509034,0.49999999999999994,-0.8660254037844387
52.42,19.4,0.0,0,0,1,0,0,1,0,-0.9469301294951056,-0.3214394653031618,0.49999999999999994,-0.8660254037844387
88.13,30.28,0.0,0,0,1,0,0,1,0,-0.9659258262890681,-0.2588190451025215,0.49999999999999994,-0.8660254037844387
103.79,32.76,0.0,0,0,1,0,0,0,1,-0.9807852804032303,-0.19509032201612866,0.49999999999999994,-0.8660254037844387
73.73,21.64,0.0,0,0,1,0,0,0,1,-0.9914448613738104,-0.13052619222005163,0.49999999999999994,-0.8660254037844387
32.72,0.79,8.32,0,0,1,0,0,0,1,-0.9978589232386035,-0.06540312923014273,0.49999999999999994,-0.8660254037844387
31.28,0.0,8.75,0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
60.05,26.6,0.65,0,0,1,0,0,0,1,-0.9978589232386035,0.06540312923014326,0.49999999999999994,-0.8660254037844387
109.55,54.68,0.0,0,0,1,0,0,0,1,-0.9914448613738105,0.13052619222005127,0.49999999999999994,-0.8660254037844387
65.45,23.83,0.0,0,0,1,0,0,0,1,-0.9807852804032304,0.1950903220161283,0.49999999999999994,-0.8660254037844387
102.24,42.12,0.0,0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
108.14,36.54,0.0,0,0,1,0,0,0,1,-0.9469301294951057,0.3214394653031615,0.49999999999999994,-0.8660254037844387
91.58,36.83,0.0,0,0,1,0,0,0,1,-0.9238795325112866,0.38268343236509,0.49999999999999994,-0.8660254037844387
77.15,24.34,0.0,0,0,1,0,0,0,1,-0.8968727415326884,0.442288690219001,0.49999999999999994,-0.8660254037844387
94.86,33.26,0.0,0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
61.34,22.68,0.0,0,0,1,0,0,0,1,-0.8314696123025455,0.5555702330196018,0.49999999999999994,-0.8660254037844387
101.38,45.22,0.0,0,0,1,0,0,0,1,-0.7933533402912352,0.6087614290087205,0.49999999999999994,-0.8660254037844387
100.58,30.96,0.0,0,0,1,0,0,0,1,-0.7518398074789777,0.6593458151000684,0.49999999999999994,-0.8660254037844387
59.15,9.97,0.43,0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
33.88,1.3,1.58,0,0,1,0,0,0,1,-0.6593458151000694,0.7518398074789769,0.49999999999999994,-0.8660254037844387
33.55,0.83,2.48,0,0,1,0,0,0,1,-0.608761429008721,0.7933533402912349,0.49999999999999994,-0.8660254037844387
8.39,0.0,22.79,0,0,1,0,0,0,1,-0.555570233019603,0.8314696123025447,0.49999999999999994,-0.8660254037844387
4.28,0.0,25.42,0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
3.89,1.48,13.25,0,0,1,0,0,0,1,-0.4422886902190014,0.8968727415326883,0.49999999999999994,-0.8660254037844387
3.64,4.28,0.0,0,0,1,0,0,0,1,-0.38268343236508956,0.9238795325112868,0.49999999999999994,-0.8660254037844387
3.71,4.28,0.0,0,0,1,0,0,0,1,-0.32143946530316186,0.9469301294951056,0.49999999999999994,-0.8660254037844387
3.71,4.36,0.0,0,0,1,0,0,0,1,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3.56,4.07,0.0,0,0,1,0,0,0,0,-0.19509032201612786,0.9807852804032305,0.49999999999999994,-0.8660254037844387
3.92,4.61,0.0,0,0,1,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.49999999999999994,-0.8660254037844387
4.54,5.8,0.0,0,0,1,0,0,0,0,-0.06540312923014367,0.9978589232386035,0.49999999999999994,-0.8660254037844387
3.6,4.0,0.0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
3.56,4.03,0.0,0,0,0,0,0,0,0,0.06540312923014306,0.9978589232386035,0.49999999999999994,-0.8660254037844387
3.56,4.1,0.0,0,0,0,0,0,0,0,0.13052619222005157,0.9914448613738104,0.49999999999999994,-0.8660254037844387
3.6,4.1,0.0,0,0,0,0,0,0,0,0.19509032201612828,0.9807852804032304,0.49999999999999994,-0.8660254037844387
3.67,4.18,0.0,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
3.6,4.32,0.0,0,0,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.49999999999999994,-0.8660254037844387
3.6,4.25,0.0,0,0,0,0,0,0,0,0.38268343236508984,0.9238795325112867,0.49999999999999994,-0.8660254037844387
3.6,4.25,0.0,0,0,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.49999999999999994,-0.8660254037844387
3.06,4.46,0.0,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
2.99,3.92,0.0,0,0,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.49999999999999994,-0.8660254037844387
2.88,3.31,0.0,0,0,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.49999999999999994,-0.8660254037844387
2.88,3.38,0.0,0,0,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.49999999999999994,-0.8660254037844387
2.84,3.13,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865475,0.49999999999999994,-0.8660254037844387
3.1,3.49,0.0,0,0,0,0,0,0,0,0.7518398074789774,0.6593458151000688,0.49999999999999994,-0.8660254037844387
3.49,4.0,0.0,0,0,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.49999999999999994,-0.8660254037844387
2.99,3.53,0.0,0,0,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.49999999999999994,-0.8660254037844387
2.84,3.46,0.0,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2.92,3.49,0.0,0,0,0,0,0,0,0,0.8968727415326883,0.44228869021900147,0.49999999999999994,-0.8660254037844387
2.88,3.71,0.0,0,0,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.49999999999999994,-0.8660254037844387
2.95,3.49,0.0,0,0,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.49999999999999994,-0.8660254037844387
2.95,3.6,0.0,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
2.88,3.53,0.0,0,0,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.49999999999999994,-0.8660254037844387
3.1,3.46,0.0,0,0,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.49999999999999994,-0.8660254037844387
3.2,3.64,0.0,0,0,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.49999999999999994,-0.8660254037844387
2.88,3.78,0.0,0,0,0,0,0,0,0,1.0,-1.6081226496766366e-16,0.49999999999999994,-0.8660254037844387
2.88,3.67,0.0,0,0,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.49999999999999994,-0.8660254037844387
2.88,3.42,0.0,0,0,0,0,0,0,0,0.9914448613738104,-0.1305261922200516,0.49999999999999994,-0.8660254037844387
2.88,3.6,0.0,0,0,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.49999999999999994,-0.8660254037844387
2.88,4.07,0.0,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387
2.92,4.07,0.0,0,0,0,0,0,0,0,0.9469301294951057,-0.3214394653031616,0.49999999999999994,-0.8660254037844387
3.2,4.32,0.0,0,0,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.49999999999999994,-0.8660254037844387
4.07,5.36,0.0,0,0,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.49999999999999994,-0.8660254037844387
3.71,4.86,0.0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
35.57,36.54,0.0,0,0,0,0,0,0,0,0.8314696123025453,-0.555570233019602,0.49999999999999994,-0.8660254037844387
50.54,52.78,0.0,0,0,0,0,0,0,0,0.7933533402912354,-0.6087614290087203,0.49999999999999994,-0.8660254037844387
64.62,62.6,0.0,0,0,0,0,0,0,0,0.7518398074789774,-0.6593458151000688,0.49999999999999994,-0.8660254037844387
63.94,38.48,0.0,0,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
58.64,31.1,0.0,0,0,0,0,0,0,1,0.659345815100069,-0.7518398074789773,0.49999999999999994,-0.8660254037844387
74.23,46.01,0.0,0,0,0,0,0,0,1,0.6087614290087209,-0.793353340291235,0.49999999999999994,-0.8660254037844387
50.11,23.15,0.0,0,0,0,0,0,0,1,0.5555702330196022,-0.8314696123025453,0.49999999999999994,-0.8660254037844387
50.65,21.96,0.0,0,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
51.48,25.16,0.0,0,0,0,0,0,1,0,0.4422886902190013,-0.8968727415326883,0.49999999999999994,-0.8660254037844387
74.84,42.8,0.0,0,0,0,0,0,1,0,0.3826834323650899,-0.9238795325112867,0.49999999999999994,-0.8660254037844387
56.56,29.2,0.0,0,0,0,0,0,1,0,0.32143946530316175,-0.9469301294951056,0.49999999999999994,-0.8660254037844387
55.8,27.68,0.0,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
56.38,44.57,0.0,0,0,0,0,0,1,0,0.19509032201612816,-0.9807852804032304,0.49999999999999994,-0.8660254037844387
66.06,48.24,0.0,0,0,0,0,0,1,0,0.13052619222005157,-0.9914448613738104,0.49999999999999994,-0.8660254037844387
70.09,60.62,0.0,0,0,0,0,0,1,0,0.06540312923014312,-0.9978589232386035,0.49999999999999994,-0.8660254037844387
63.83,47.34,0.0,0,0,0,0,0,1,0,-3.216245299353273e-16,-1.0,0.49999999999999994,-0.8660254037844387
4.64,0.04,12.82,0,0,0,0,0,0,1,-0.06540312923014287,-0.9978589232386035,0.49999999999999994,-0.8660254037844387
4.82,0.0,19.84,0,0,0,0,0,0,1,-0.13052619222005177,-0.9914448613738104,0.49999999999999994,-0.8660254037844387
5.44,0.0,25.6,0,0,0,0,0,0,1,-0.19509032201612792,-0.9807852804032305,0.49999999999999994,-0.8660254037844387
5.29,0.0,25.7,0,0,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
49.07,27.04,7.42,0,0,0,0,0,1,0,-0.3214394653031611,-0.9469301294951058,0.49999999999999994,-0.8660254037844387
59.51,32.36,0.0,0,0,0,0,0,1,0,-0.38268343236508967,-0.9238795325112868,0.49999999999999994,-0.8660254037844387
53.53,25.56,0.0,0,0,0,0,0,1,0,-0.4422886902190011,-0.8968727415326884,0.49999999999999994,-0.8660254037844387
51.59,23.54,0.0,0,0,0,0,0,1,0,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387
47.23,18.94,0.0,0,0,0,0,0,1,0,-0.555570233019602,-0.8314696123025455,0.49999999999999994,-0.8660254037844387
63.58,34.85,0.0,0,0,0,0,0,1,0,-0.6087614290087207,-0.7933533402912352,0.49999999999999994,-0.8660254037844387
58.64,35.24,0.0,0,0,0,0,0,1,0,-0.6593458151000685,-0.7518398074789777,0.49999999999999994,-0.8660254037844387
54.25,30.2,0.0,0,0,0,0,0,1,0,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,-0.8660254037844387
49.32,29.45,0.0,0,0,0,0,0,1,0,-0.7518398074789769,-0.6593458151000694,0.49999999999999994,-0.8660254037844387
49.57,25.31,0.0,0,0,0,0,0,1,0,-0.7933533402912349,-0.6087614290087209,0.49999999999999994,-0.8660254037844387
78.16,53.6,0.0,0,0,0,0,0,1,0,-0.8314696123025452,-0.5555702330196022,0.49999999999999994,-0.8660254037844387
60.77,39.2,0.0,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
64.98,40.79,0.0,0,0,0,0,0,1,0,-0.8968727415326883,-0.44228869021900136,0.49999999999999994,-0.8660254037844387
69.8,47.27,0.0,0,0,0,0,0,1,0,-0.9238795325112865,-0.38268343236509034,0.49999999999999994,-0.8660254037844387
58.72,34.7,0.0,0,0,0,0,0,1,0,-0.9469301294951056,-0.3214394653031618,0.49999999999999994,-0.8660254037844387
46.66,21.38,0.04,0,0,0,0,0,1,0,-0.9659258262890681,-0.2588190451025215,0.49999999999999994,-0.8660254037844387
41.22,19.84,0.04,0,0,0,0,0,0,1,-0.9807852804032303,-0.19509032201612866,0.49999999999999994,-0.8660254037844387
32.72,3.53,2.92,0,0,0,0,0,0,1,-0.9914448613738104,-0.13052619222005163,0.49999999999999994,-0.8660254037844387
29.81,0.0,7.99,0,0,0,0,0,0,1,-0.9978589232386035,-0.06540312923014273,0.49999999999999994,-0.8660254037844387
29.38,0.0,7.38,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
29.16,10.01,0.5,0,0,0,0,0,0,1,-0.9978589232386035,0.06540312923014326,0.49999999999999994,-0.8660254037844387
33.98,18.11,0.0,0,0,0,0,0,0,1,-0.9914448613738105,0.13052619222005127,0.49999999999999994,-0.8660254037844387
31.07,4.72,1.94,0,0,0,0,0,0,1,-0.9807852804032304,0.1950903220161283,0.49999999999999994,-0.8660254037844387
32.54,0.94,2.09,0,0,0,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
38.66,2.7,0.14,0,0,0,0,0,0,1,-0.9469301294951057,0.3214394653031615,0.49999999999999994,-0.8660254037844387
34.6,1.33,1.76,0,0,0,0,0,0,1,-0.9238795325112866,0.38268343236509,0.49999999999999994,-0.8660254037844387
