Temperature,Humidity,CO2,HumidityRatio,Occupancy,Hour,Minute,Day
20.79,26.5,1261.0,0.00402,0,3,15,18
20.79,26.44,1264.0,0.00401,0,3,16,18
20.79,26.5,1263.0,0.00402,0,3,16,18
20.79,26.39,1270.0,0.004,0,3,17,18
20.79,26.39,1287.5,0.004,0,3,19,18
20.79,26.39,1316.0,0.004,0,3,20,18
20.79,26.39,1363.0,0.004,0,3,21,18
20.79,26.39,1365.0,0.004,0,3,22,18
20.79,26.44,1366.5,0.00401,0,3,23,18
20.79,26.39,1359.33,0.004,0,3,23,18
20.79,26.39,1356.0,0.004,0,3,24,18
20.79,26.39,1365.5,0.004,0,3,26,18
20.79,26.39,1369.0,0.004,0,3,27,18
20.86,26.46,1371.33,0.00403,0,3,28,18
20.79,26.39,1378.0,0.004,0,3,29,18
20.79,26.32,1346.0,0.00399,0,3,29,18
20.79,26.36,1339.33,0.004,0,3,30,18
20.79,26.29,1343.0,0.00399,0,3,32,18
20.79,26.29,1354.0,0.00399,0,3,33,18
20.79,26.39,1354.0,0.004,0,3,34,18
20.79,26.36,1367.0,0.004,0,3,35,18
20.79,26.36,1373.75,0.004,0,3,36,18
20.79,26.39,1366.5,0.004,0,3,36,18
20.79,26.29,1374.5,0.00399,0,3,38,18
20.79,26.29,1383.75,0.00399,0,3,39,18
20.79,26.29,1388.0,0.00399,0,3,40,18
20.79,26.29,1391.33,0.00399,0,3,40,18
20.79,26.29,1391.0,0.00399,0,3,42,18
20.79,26.24,1385.0,0.00398,0,3,42,18
20.79,26.29,1365.0,0.00399,0,3,43,18
20.79,26.26,1349.0,0.00398,0,3,45,18
20.79,26.24,1347.5,0.00398,0,3,46,18
20.79,26.2,1354.0,0.00397,0,3,47,18
20.79,26.2,1366.0,0.00397,0,3,48,18
20.79,26.2,1366.0,0.00397,0,3,49,18
20.79,26.2,1354.5,0.00397,0,3,49,18
20.79,26.2,1350.5,0.00397,0,3,51,18
20.79,26.2,1362.0,0.00397,0,3,52,18
20.79,26.2,1369.0,0.00397,0,3,53,18
20.79,26.2,1391.0,0.00397,0,3,53,18
20.79,26.1,1406.0,0.00396,0,3,55,18
20.79,26.2,1409.25,0.00397,0,3,55,18
20.79,26.1,1415.0,0.00396,0,3,56,18
20.79,26.2,1432.33,0.00397,0,3,58,18
20.79,26.2,1432.5,0.00397,0,3,59,18
20.79,26.2,1428.0,0.00397,0,4,0,18
20.79,26.1,1434.0,0.00396,0,4,1,18
20.79,26.1,1431.5,0.00396,0,4,2,18
20.79,26.1,1421.0,0.00396,0,4,4,18
20.79,26.1,1418.75,0.00396,0,4,5,18
20.79,26.1,1415.0,0.00396,0,4,6,18
20.79,26.1,1409.5,0.00396,0,4,7,18
20.79,26.1,1399.5,0.00396,0,4,8,18
20.79,26.1,1403.5,0.00396,0,4,8,18
20.79,26.13,1408.33,0.00396,0,4,9,18
20.79,26.1,1414.0,0.00396,0,4,11,18
20.79,26.1,1413.0,0.00396,0,4,12,18
20.79,26.1,1411.0,0.00396,0,4,13,18
20.79,26.1,1401.0,0.00396,0,4,14,18
20.79,26.1,1394.0,0.00396,0,4,14,18
20.79,26.1,1399.5,0.00396,0,4,15,18
20.79,26.0,1416.0,0.00394,0,4,17,18
20.89,26.1,1426.0,0.00398,0,4,18,18
20.82,26.13,1424.0,0.00397,0,4,19,18
20.79,26.1,1441.0,0.00396,0,4,20,18
20.79,26.1,1449.0,0.00396,0,4,21,18
20.82,26.07,1456.5,0.00396,0,4,21,18
20.79,26.05,1463.0,0.00395,0,4,23,18
20.79,26.0,1467.5,0.00394,0,4,24,18
20.79,26.05,1468.5,0.00395,0,4,25,18
20.79,26.08,1464.75,0.00396,0,4,25,18
20.79,26.1,1452.0,0.00396,0,4,27,18
20.79,26.0,1453.0,0.00394,0,4,27,18
20.79,26.0,1463.0,0.00394,0,4,28,18
20.79,26.0,1466.0,0.00394,0,4,30,18
20.79,26.1,1465.0,0.00396,0,4,31,18
20.79,26.02,1481.25,0.00395,0,4,32,18
20.79,26.0,1482.75,0.00394,0,4,33,18
20.79,26.0,1482.5,0.00394,0,4,34,18
20.86,26.1,1501.0,0.00398,0,4,36,18
20.79,26.05,1500.5,0.00395,0,4,37,18
20.79,26.1,1514.0,0.00396,0,4,38,18
20.79,26.03,1511.67,0.00395,0,4,38,18
20.79,26.03,1505.0,0.00395,0,4,40,18
20.84,26.1,1503.0,0.00397,0,4,40,18
20.79,26.0,1511.0,0.00394,0,4,41,18
20.79,26.1,1510.0,0.00396,0,4,43,18
20.79,26.1,1484.0,0.00396,0,4,44,18
20.79,26.1,1456.5,0.00396,0,4,45,18
20.79,26.1,1504.5,0.00396,0,4,46,18
20.79,26.1,1521.5,0.00396,0,4,46,18
20.79,26.1,1513.0,0.00396,0,4,47,18
20.79,26.1,1510.0,0.00396,0,4,49,18
20.79,26.1,1513.75,0.00396,0,4,50,18
20.79,26.1,1517.5,0.00396,0,4,51,18
20.79,26.18,1519.0,0.00397,0,4,52,18
20.79,26.1,1539.5,0.00396,0,4,53,18
20.79,26.1,1547.0,0.00396,0,4,53,18
20.79,26.2,1565.0,0.00397,0,4,54,18
20.79,26.2,1570.0,0.00397,0,4,56,18
20.79,26.2,1562.0,0.00397,0,4,57,18
20.79,26.2,1573.5,0.00397,0,4,58,18
20.74,26.2,1555.0,0.00396,0,4,59,18
20.74,26.2,1510.0,0.00396,0,4,59,18
20.76,26.26,1495.67,0.00398,0,5,0,18
20.7,26.2,1493.5,0.00395,0,5,2,18
20.7,26.2,1493.0,0.00395,0,5,3,18
20.74,26.2,1481.0,0.00396,0,5,4,18
20.77,26.27,1472.5,0.00398,0,5,5,18
20.79,26.2,1492.0,0.00397,0,5,6,18
20.73,26.29,1494.0,0.00397,0,5,6,18
20.7,26.2,1506.0,0.00395,0,5,8,18
20.74,26.2,1527.0,0.00396,0,5,9,18
20.79,26.2,1541.0,0.00397,0,5,10,18
20.7,26.29,1535.5,0.00397,0,5,10,18
20.74,26.29,1528.0,0.00398,0,5,12,18
20.79,26.2,1520.5,0.00397,0,5,12,18
20.79,26.2,1503.0,0.00397,0,5,13,18
20.79,26.2,1496.0,0.00397,0,5,15,18
20.79,26.2,1498.0,0.00397,0,5,16,18
20.79,26.2,1484.5,0.00397,0,5,17,18
20.79,26.29,1476.0,0.00399,0,5,18,18
20.79,26.29,1477.0,0.00399,0,5,19,18
20.74,26.29,1487.0,0.00398,0,5,19,18
20.73,26.26,1494.0,0.00397,0,5,21,18
20.79,26.24,1506.5,0.00398,0,5,22,18
20.74,26.29,1510.5,0.00398,0,5,23,18
20.74,26.24,1523.5,0.00397,0,5,23,18
20.79,26.24,1514.0,0.00398,0,5,25,18
20.79,26.29,1527.5,0.00399,0,5,25,18
20.79,26.29,1532.0,0.00399,0,5,26,18
20.79,26.29,1532.5,0.00399,0,5,28,18
20.76,26.29,1538.67,0.00398,0,5,29,18
20.79,26.29,1542.0,0.00399,0,5,30,18
20.79,26.2,1551.5,0.00397,0,5,31,18
20.79,26.2,1555.5,0.00397,0,5,31,18
20.79,26.2,1555.0,0.00397,0,5,32,18
20.79,26.29,1550.5,0.00399,0,5,34,18
20.79,26.29,1546.0,0.00399,0,5,35,18
20.79,26.29,1531.0,0.00399,0,5,36,18
20.79,26.29,1518.0,0.00399,0,5,37,18
20.79,26.29,1508.5,0.00399,0,5,38,18
20.79,26.29,1513.5,0.00399,0,5,38,18
20.79,26.29,1516.0,0.00399,0,5,39,18
20.79,26.29,1521.0,0.00399,0,5,41,18
20.79,26.29,1536.5,0.00399,0,5,42,18
20.79,26.39,1534.0,0.004,0,5,43,18
20.79,26.39,1533.5,0.004,0,5,44,18
20.74,26.39,1582.0,0.00399,0,5,44,18
20.76,26.39,1571.33,0.004,0,5,45,18
20.79,26.39,1571.0,0.004,0,5,47,18
20.79,26.39,1568.0,0.004,0,5,48,18
20.79,26.39,1563.67,0.004,0,5,49,18
20.79,26.39,1556.5,0.004,0,5,50,18
20.79,26.39,1572.0,0.004,0,5,51,18
20.79,26.39,1597.0,0.004,0,5,51,18
20.79,26.39,1597.0,0.004,0,5,53,18
20.79,26.39,1601.5,0.004,0,5,54,18
20.79,26.39,1577.0,0.004,0,5,55,18
20.79,26.39,1567.0,0.004,0,5,55,18
20.79,26.39,1531.0,0.004,0,5,57,18
20.79,26.44,1495.0,0.00401,0,5,57,18
20.79,26.43,1487.0,0.00401,0,5,58,18
20.79,26.39,1486.0,0.004,0,6,0,18
20.79,26.44,1489.0,0.00401,0,6,1,18
20.79,26.5,1492.0,0.00402,0,6,2,18
20.79,26.5,1516.0,0.00402,0,6,3,18
20.79,26.5,1533.0,0.00402,0,6,4,18
20.79,26.5,1552.67,0.00402,0,6,4,18
20.74,26.5,1561.5,0.00401,0,6,6,18
20.79,26.5,1569.5,0.00402,0,6,7,18
20.79,26.5,1563.5,0.00402,0,6,8,18
20.79,26.5,1555.5,0.00402,0,6,8,18
20.79,26.5,1561.0,0.00402,0,6,10,18
20.79,26.5,1566.0,0.00402,0,6,10,18
20.79,26.5,1564.0,0.00402,0,6,11,18
20.79,26.5,1563.0,0.00402,0,6,13,18
20.7,26.5,1543.0,0.004,0,6,14,18
20.7,26.5,1538.0,0.004,0,6,15,18
20.79,26.5,1533.5,0.00402,0,6,16,18
20.79,26.6,1535.0,0.00404,0,6,16,18
20.76,26.6,1543.5,0.00403,0,6,17,18
20.79,26.6,1556.5,0.00404,0,6,19,18
20.74,26.6,1554.0,0.00402,0,6,20,18
20.7,26.6,1559.5,0.00401,0,6,21,18
20.7,26.6,1549.0,0.00401,0,6,22,18
20.7,26.63,1538.0,0.00402,0,6,23,18
20.7,26.6,1533.0,0.00401,0,6,23,18
20.7,26.65,1536.0,0.00402,0,6,24,18
20.7,26.7,1529.33,0.00403,0,6,26,18
20.76,26.7,1504.67,0.00404,0,6,27,18
20.79,26.6,1498.5,0.00404,0,6,28,18
20.79,26.6,1489.0,0.00404,0,6,29,18
20.79,26.6,1484.0,0.00404,0,6,29,18
20.79,26.65,1481.0,0.00404,0,6,30,18
20.79,26.6,1484.5,0.00404,0,6,32,18
20.79,26.6,1486.0,0.00404,0,6,33,18
20.79,26.6,1480.33,0.00404,0,6,34,18
20.79,26.6,1475.0,0.00404,0,6,35,18
20.79,26.63,1466.67,0.00404,0,6,36,18
20.79,26.65,1475.5,0.00404,0,6,36,18
20.79,26.65,1477.0,0.00404,0,6,38,18
20.79,26.6,1477.0,0.00404,0,6,39,18
20.79,26.7,1473.0,0.00405,0,6,40,18
20.79,26.7,1473.0,0.00405,0,6,42,18
20.79,26.7,1480.0,0.00405,0,6,42,18
20.79,26.7,1480.0,0.00405,0,6,43,18
20.79,26.7,1473.5,0.00405,0,6,45,18
20.79,26.7,1479.5,0.00405,0,6,46,18
20.79,26.7,1483.0,0.00405,0,6,47,18
20.79,26.74,1499.0,0.00406,0,6,48,18
20.79,26.79,1501.0,0.00406,0,6,49,18
20.79,26.79,1502.67,0.00406,0,6,49,18
20.79,26.79,1507.0,0.00406,0,6,51,18
20.74,26.84,1513.0,0.00406,0,6,52,18
20.79,26.89,1508.0,0.00408,0,6,53,18
20.7,26.89,1501.0,0.00406,0,6,53,18
20.76,26.89,1497.67,0.00407,0,6,55,18
20.74,26.89,1494.0,0.00407,0,6,55,18
20.79,26.89,1504.0,0.00408,0,6,56,18
20.79,26.89,1505.5,0.00408,0,6,58,18
20.79,26.89,1497.67,0.00408,0,6,59,18
20.79,26.89,1506.0,0.00408,0,7,0,18
20.79,26.89,1505.0,0.00408,0,7,1,18
20.79,26.89,1510.0,0.00408,0,7,1,18
20.79,26.89,1516.33,0.00408,0,7,2,18
20.79,26.89,1515.0,0.00408,0,7,4,18
20.79,26.89,1519.67,0.00408,0,7,5,18
20.74,26.89,1520.0,0.00407,0,7,6,18
20.74,26.89,1525.0,0.00407,0,7,7,18
20.7,26.89,1509.5,0.00406,0,7,8,18
20.74,26.89,1496.0,0.00407,0,7,8,18
20.73,27.0,1495.33,0.00408,0,7,9,18
20.77,27.0,1496.75,0.00409,0,7,11,18
20.7,27.0,1489.0,0.00407,0,7,12,18
20.79,27.0,1486.67,0.0041,0,7,13,18
20.76,27.0,1494.33,0.00409,0,7,14,18
20.79,27.0,1496.0,0.0041,0,7,14,18
20.79,27.0,1491.0,0.0041,0,7,15,18
20.79,27.0,1520.0,0.0041,0,7,17,18
20.79,27.0,1519.0,0.0041,0,7,18,18
20.74,27.0,1512.0,0.00409,0,7,19,18
20.76,27.0,1498.0,0.00409,0,7,20,18
20.79,27.0,1483.0,0.0041,0,7,21,18
20.79,27.05,1486.0,0.0041,0,7,21,18
20.74,27.1,1471.0,0.0041,0,7,23,18
20.74,27.1,1456.0,0.0041,0,7,24,18
20.74,27.05,1446.0,0.00409,0,7,25,18
20.79,27.1,1443.0,0.00411,0,7,25,18
20.7,27.1,1447.67,0.00409,0,7,27,18
20.79,27.1,1451.0,0.00411,0,7,27,18
20.79,27.1,1452.0,0.00411,0,7,28,18
20.76,27.1,1446.75,0.0041,0,7,30,18
20.79,27.1,1455.5,0.00411,0,7,31,18
20.74,27.1,1456.0,0.0041,0,7,32,18
20.7,27.1,1464.67,0.00409,0,7,33,18
20.79,27.1,1434.0,0.00411,0,7,34,18
20.79,27.1,1418.0,0.00411,0,7,34,18
20.74,27.1,1417.0,0.0041,0,7,36,18
20.7,27.1,1422.0,0.00409,0,7,37,18
20.74,27.1,1420.0,0.0041,0,7,38,18
20.76,27.13,1426.33,0.00411,0,7,38,18
20.7,27.2,1427.0,0.0041,0,7,40,18
20.7,27.15,1430.0,0.0041,0,7,40,18
20.7,27.1,1414.5,0.00409,0,7,41,18
20.74,27.15,1414.0,0.00411,0,7,43,18
20.7,27.2,1413.5,0.0041,0,7,44,18
20.7,27.2,1411.0,0.0041,0,7,45,18
20.73,27.2,1412.33,0.00411,0,7,46,18
20.74,27.2,1412.5,0.00412,0,7,46,18
20.74,27.2,1410.5,0.00412,0,7,47,18
20.7,27.2,1412.0,0.0041,0,7,49,18
20.7,27.15,1405.0,0.0041,0,7,50,18
20.7,27.2,1407.0,0.0041,0,7,51,18
20.7,27.2,1420.33,0.0041,0,7,52,18
20.7,27.2,1437.0,0.0041,0,7,53,18
20.74,27.2,1439.67,0.00412,0,7,53,18
20.79,27.2,1443.0,0.00413,0,7,54,18
20.7,27.2,1437.0,0.0041,0,7,56,18
20.7,27.2,1421.5,0.0041,0,7,57,18
20.7,27.2,1404.0,0.0041,0,7,58,18
20.7,27.2,1404.5,0.0041,0,7,59,18
20.7,27.17,1408.67,0.0041,0,7,59,18
20.7,27.2,1400.0,0.0041,0,8,0,18
20.7,27.2,1401.0,0.0041,0,8,2,18
20.7,27.15,1404.0,0.0041,0,8,3,18
20.7,27.2,1406.5,0.0041,0,8,4,18
20.7,27.2,1406.0,0.0041,0,8,5,18
20.7,27.15,1413.5,0.0041,0,8,6,18
20.7,27.15,1428.0,0.0041,0,8,6,18
20.7,27.2,1443.0,0.0041,0,8,8,18
20.7,27.2,1451.5,0.0041,0,8,9,18
20.7,27.2,1434.5,0.0041,0,8,10,18
20.7,27.2,1429.5,0.0041,0,8,10,18
20.7,27.2,1423.0,0.0041,0,8,12,18
20.7,27.2,1432.33,0.0041,0,8,12,18
20.7,27.2,1427.67,0.0041,0,8,13,18
20.7,27.2,1430.0,0.0041,0,8,15,18
20.7,27.2,1430.0,0.0041,0,8,16,18
20.7,27.13,1433.0,0.00409,0,8,17,18
20.74,27.1,1432.25,0.0041,0,8,18,18
20.7,27.1,1434.0,0.00409,0,8,19,18
20.79,27.1,1426.75,0.00411,0,8,19,18
20.79,27.1,1415.5,0.00411,0,8,21,18
20.79,27.1,1405.0,0.00411,0,8,22,18
20.79,27.1,1404.0,0.00411,0,8,23,18
20.79,27.1,1421.0,0.00411,0,8,23,18
20.79,27.1,1437.75,0.00411,0,8,25,18
20.79,27.0,1482.0,0.0041,0,8,25,18
20.79,27.02,1477.25,0.0041,0,8,26,18
20.79,27.0,1477.67,0.0041,0,8,28,18
20.79,27.0,1475.25,0.0041,0,8,29,18
20.79,27.0,1471.25,0.0041,0,8,30,18
20.82,27.03,1468.0,0.00411,0,8,31,18
20.84,27.02,1472.5,0.00411,0,8,31,18
20.82,26.97,1461.25,0.0041,0,8,32,18
20.84,27.0,1438.0,0.00411,0,8,34,18
20.82,27.03,1444.0,0.00411,0,8,35,18
20.89,27.05,1433.25,0.00413,0,8,36,18
20.86,27.07,1430.0,0.00412,0,8,37,18
20.84,27.02,1427.5,0.00411,0,8,38,18
20.84,27.0,1416.25,0.00411,0,8,38,18
20.89,27.03,1422.0,0.00413,0,8,39,18
20.89,27.0,1427.0,0.00412,0,8,41,18
20.89,27.0,1402.0,0.00412,0,8,42,18
20.86,26.97,1404.0,0.00411,0,8,43,18
20.89,26.94,1406.5,0.00411,0,8,44,18
20.89,27.0,1410.0,0.00412,0,8,44,18
20.82,26.93,1414.0,0.00409,0,8,45,18
20.79,26.89,1412.5,0.00408,0,8,47,18
20.82,26.92,1418.5,0.00409,0,8,48,18
20.84,26.94,1428.0,0.0041,0,8,49,18
20.79,26.89,1472.4,0.00408,0,8,50,18
20.82,26.93,1482.33,0.00409,0,8,51,18
20.89,27.0,1492.0,0.00412,0,8,51,18
20.86,26.94,1469.0,0.00411,0,8,53,18
20.84,26.9,1463.5,0.00409,0,8,54,18
20.82,26.82,1471.75,0.00407,0,8,55,18
20.86,26.86,1500.25,0.0041,0,8,55,18
20.82,26.89,1514.0,0.00409,0,8,57,18
20.82,26.89,1499.25,0.00409,0,8,57,18
20.86,26.89,1485.67,0.0041,0,8,58,18
20.86,26.86,1476.25,0.0041,0,9,0,18
20.86,26.86,1462.5,0.0041,0,9,1,18
20.84,26.84,1452.5,0.00409,0,9,2,18
20.82,26.82,1448.0,0.00407,0,9,3,18
20.82,26.82,1448.67,0.00408,0,9,4,18
20.82,26.82,1443.25,0.00407,0,9,4,18
20.79,26.79,1450.5,0.00406,0,9,6,18
20.84,26.84,1446.5,0.00409,0,9,7,18
20.79,26.79,1444.67,0.00406,0,9,8,18
20.79,26.77,1455.0,0.00406,0,9,8,18
20.79,26.74,1463.75,0.00406,0,9,10,18
20.79,27.12,1467.0,0.00412,1,9,10,18
20.79,27.03,1488.0,0.0041,1,9,11,18
20.79,27.3,1486.0,0.00414,1,9,13,18
20.82,27.42,1511.75,0.00417,1,9,14,18
20.82,27.72,1505.25,0.00421,1,9,15,18
20.86,27.74,1514.5,0.00423,1,9,16,18
20.89,27.74,1521.5,0.00424,1,9,16,18
20.89,28.02,1632.0,0.00428,1,9,17,18
21.0,28.1,1864.0,0.00432,1,9,19,18
23.18,27.27,721.25,0.00479,1,17,51,4
23.15,27.27,714.0,0.00478,1,17,51,4
23.15,27.24,713.5,0.00478,1,17,53,4
23.15,27.2,708.25,0.00477,1,17,54,4
23.1,27.2,704.5,0.00476,1,17,55,4
23.1,27.2,701.0,0.00476,1,17,55,4
23.1,27.2,701.67,0.00476,1,17,57,4
23.1,27.2,699.0,0.00476,1,17,57,4
23.1,27.2,689.33,0.00476,1,17,58,4
23.08,27.18,688.0,0.00475,1,18,0,4
23.08,27.15,690.25,0.00474,1,18,1,4
23.1,27.1,691.0,0.00474,1,18,2,4
23.1,27.17,683.5,0.00475,1,18,3,4
23.05,27.15,687.5,0.00473,1,18,4,4
23.0,27.12,686.0,0.00471,1,18,4,4
23.0,27.12,680.5,0.00471,1,18,6,4
23.0,27.2,681.5,0.00473,0,18,7,4
22.94,27.29,685.0,0.00473,0,18,8,4
22.94,27.39,685.0,0.00475,0,18,8,4
22.89,27.39,689.0,0.00473,0,18,10,4
22.89,27.39,689.5,0.00473,0,18,10,4
22.89,27.39,689.0,0.00473,0,18,11,4
22.89,27.44,691.0,0.00474,0,18,13,4
22.89,27.5,688.0,0.00475,0,18,14,4
22.89,27.5,689.5,0.00475,0,18,15,4
22.79,27.44,689.0,0.00471,0,18,16,4
22.79,27.5,685.67,0.00472,0,18,16,4
22.79,27.5,687.0,0.00472,0,18,17,4
22.79,27.5,688.0,0.00472,0,18,19,4
22.74,27.5,670.0,0.00471,0,18,20,4
22.7,27.46,668.67,0.00469,0,18,21,4
22.7,27.5,670.0,0.00469,0,18,22,4
22.7,27.5,667.0,0.00469,0,18,23,4
22.67,27.43,664.5,0.00467,0,18,23,4
22.7,27.6,670.0,0.00471,0,18,24,4
22.6,27.43,670.33,0.00465,0,18,26,4
22.6,27.39,672.0,0.00465,0,18,27,4
22.6,27.36,658.0,0.00464,0,18,28,4
22.6,27.44,660.5,0.00466,0,18,29,4
22.6,27.43,658.0,0.00465,0,18,29,4
22.6,27.44,655.0,0.00466,0,18,30,4
22.6,27.44,654.25,0.00466,0,18,32,4
22.6,27.39,648.0,0.00465,0,18,33,4
22.5,27.32,648.67,0.00461,0,18,34,4
22.5,27.44,646.0,0.00463,0,18,35,4
22.5,27.5,646.0,0.00464,0,18,36,4
22.5,27.44,641.5,0.00463,0,18,36,4
22.39,27.29,639.0,0.00457,0,18,38,4
22.5,27.5,640.0,0.00464,0,18,39,4
22.39,27.34,630.5,0.00458,0,18,40,4
22.39,27.36,629.33,0.00458,0,18,40,4
22.39,27.5,632.0,0.00461,0,18,42,4
22.39,27.5,636.5,0.00461,0,18,42,4
22.39,27.5,627.5,0.00461,0,18,43,4
22.39,27.39,626.0,0.00459,0,18,45,4
22.39,27.5,625.5,0.00461,0,18,46,4
22.34,27.39,623.5,0.00457,0,18,47,4
22.39,27.46,624.67,0.0046,0,18,48,4
22.39,27.39,622.0,0.00459,0,18,49,4
22.29,27.39,621.0,0.00456,0,18,49,4
22.34,27.39,626.5,0.00457,0,18,51,4
22.29,27.39,622.0,0.00456,0,18,52,4
22.39,27.39,620.0,0.00459,0,18,53,4
22.29,27.39,621.5,0.00456,0,18,53,4
22.29,27.36,616.33,0.00455,0,18,55,4
22.29,27.34,609.0,0.00455,0,18,55,4
22.29,27.39,614.0,0.00456,0,18,56,4
22.29,27.34,613.5,0.00455,0,18,58,4
22.29,27.34,611.0,0.00455,0,18,59,4
22.29,27.39,612.0,0.00456,0,19,0,4
22.29,27.29,608.0,0.00454,0,19,1,4
22.29,27.29,605.5,0.00454,0,19,1,4
22.27,27.32,608.5,0.00454,0,19,2,4
22.2,27.29,608.5,0.00452,0,19,4,4
22.24,27.29,602.5,0.00453,0,19,5,4
22.2,27.29,598.0,0.00452,0,19,6,4
22.2,27.29,595.0,0.00452,0,19,7,4
22.2,27.29,591.0,0.00452,0,19,8,4
22.24,27.24,591.0,0.00452,0,19,8,4
22.2,27.2,595.0,0.0045,0,19,9,4
22.2,27.29,594.33,0.00452,0,19,11,4
22.2,27.29,593.5,0.00452,0,19,12,4
22.2,27.29,592.0,0.00452,0,19,13,4
22.15,27.24,586.5,0.0045,0,19,14,4
22.2,27.2,586.0,0.0045,0,19,14,4
22.15,27.24,586.0,0.0045,0,19,15,4
22.2,27.24,584.5,0.00451,0,19,17,4
22.1,27.24,584.5,0.00448,0,19,18,4
22.1,27.2,585.5,0.00447,0,19,19,4
22.13,27.2,584.67,0.00448,0,19,20,4
22.2,27.2,577.0,0.0045,0,19,21,4
22.1,27.2,580.0,0.00447,0,19,21,4
22.12,27.2,582.0,0.00448,0,19,23,4
22.2,27.2,580.0,0.0045,0,19,24,4
22.1,27.15,578.0,0.00447,0,19,25,4
22.1,27.2,576.5,0.00447,0,19,25,4
22.1,27.2,580.0,0.00447,0,19,27,4
22.1,27.2,572.5,0.00447,0,19,27,4
22.1,27.2,567.0,0.00447,0,19,28,4
22.1,27.2,568.0,0.00447,0,19,30,4
22.1,27.2,574.5,0.00447,0,19,31,4
22.1,27.2,564.33,0.00447,0,19,32,4
22.1,27.2,563.0,0.00447,0,19,33,4
22.1,27.15,564.5,0.00447,0,19,34,4
22.07,27.17,566.33,0.00446,0,19,34,4
22.1,27.1,562.0,0.00446,0,19,36,4
22.0,27.1,565.5,0.00443,0,19,37,4
22.0,27.1,570.0,0.00443,0,19,38,4
22.05,27.15,562.0,0.00445,0,19,38,4
22.0,27.1,560.0,0.00443,0,19,40,4
22.0,27.1,558.0,0.00443,0,19,40,4
22.0,27.1,556.0,0.00443,0,19,41,4
22.0,27.1,557.0,0.00443,0,19,43,4
21.92,27.1,556.5,0.00441,0,19,44,4
21.94,27.1,557.5,0.00442,0,19,45,4
21.93,27.1,555.0,0.00441,0,19,46,4
21.89,27.1,555.0,0.0044,0,19,46,4
21.89,27.1,553.0,0.0044,0,19,47,4
21.89,27.1,549.5,0.0044,0,19,49,4
21.89,27.1,548.5,0.0044,0,19,50,4
21.89,27.1,551.5,0.0044,0,19,51,4
21.89,27.1,548.5,0.0044,0,19,52,4
21.89,27.1,548.0,0.0044,0,19,53,4
21.89,27.1,547.5,0.0044,0,19,53,4
21.89,27.1,553.0,0.0044,0,19,54,4
21.84,27.1,547.5,0.00439,0,19,56,4
21.86,27.1,548.67,0.00439,0,19,57,4
21.79,27.1,540.0,0.00437,0,19,58,4
21.79,27.1,538.0,0.00437,0,19,59,4
21.79,27.1,542.0,0.00437,0,19,59,4
21.79,27.1,542.0,0.00437,0,20,0,4
21.79,27.1,538.0,0.00437,0,20,2,4
21.79,27.1,537.67,0.00437,0,20,3,4
21.79,27.1,537.5,0.00437,0,20,4,4
21.79,27.1,536.0,0.00437,0,20,5,4
21.74,27.1,534.5,0.00436,0,20,6,4
21.7,27.1,532.5,0.00435,0,20,6,4
21.76,27.1,530.0,0.00437,0,20,8,4
21.74,27.05,529.5,0.00435,0,20,9,4
21.79,27.05,531.0,0.00437,0,20,10,4
21.73,27.0,533.33,0.00434,0,20,10,4
21.74,27.0,531.0,0.00435,0,20,12,4
21.74,27.0,529.0,0.00435,0,20,12,4
21.74,27.0,528.5,0.00435,0,20,13,4
21.7,27.0,525.0,0.00433,0,20,15,4
21.7,27.0,528.5,0.00433,0,20,16,4
21.7,27.0,530.5,0.00433,0,20,17,4
21.7,26.89,528.0,0.00432,0,20,18,4
21.7,26.89,526.0,0.00432,0,20,19,4
21.7,26.89,530.0,0.00432,0,20,19,4
21.7,26.89,533.33,0.00432,0,20,21,4
21.7,26.89,529.0,0.00432,0,20,22,4
21.7,26.89,528.0,0.00432,0,20,23,4
21.7,26.89,526.0,0.00432,0,20,23,4
21.7,26.89,526.0,0.00432,0,20,25,4
21.7,26.79,521.0,0.0043,0,20,25,4
21.7,26.79,518.0,0.0043,0,20,26,4
21.7,26.79,515.5,0.0043,0,20,28,4
21.7,26.79,520.0,0.0043,0,20,29,4
21.7,26.77,523.5,0.0043,0,20,30,4
21.7,26.79,525.5,0.0043,0,20,31,4
21.7,26.79,514.0,0.0043,0,20,32,4
21.7,26.7,518.0,0.00429,0,20,34,4
21.7,26.7,518.0,0.00429,0,20,35,4
21.7,26.7,520.0,0.00429,0,20,36,4
21.6,26.7,521.0,0.00426,0,20,37,4
21.6,26.6,518.0,0.00424,0,20,38,4
21.6,26.65,517.0,0.00425,0,20,38,4
21.6,26.6,511.5,0.00424,0,20,39,4
21.65,26.65,514.0,0.00426,0,20,41,4
21.6,26.55,515.5,0.00423,0,20,42,4
21.6,26.5,517.0,0.00423,0,20,43,4
21.6,26.5,515.0,0.00423,0,20,44,4
21.6,26.5,512.0,0.00423,0,20,44,4
21.6,26.5,515.0,0.00423,0,20,45,4
21.65,26.55,511.0,0.00425,0,20,47,4
21.6,26.5,514.0,0.00423,0,20,48,4
21.6,26.44,508.0,0.00422,0,20,49,4
21.6,26.47,509.75,0.00422,0,20,50,4
21.6,26.44,508.75,0.00422,0,20,51,4
21.6,26.44,508.5,0.00422,0,20,51,4
21.6,26.39,507.0,0.00421,0,20,53,4
21.6,26.39,507.0,0.00421,0,20,54,4
